query_id,query,qid
472583,岳云,Q11050431
473367,內政部消防署,Q10891301
473451,核爆危机,Q221237
474159,劳动界,Q10901069
472682,台北國際自行車展覽會,Q10914107
475185,陈赛娟,Q6137125
476353,鄺俊宇,Q9357271
475251,人論,Q1275703
476443,西科斯基 S-43,Q2556074
476439,失禮,Q1398885
477323,范礼安,Q2091318
477691,胡定欣,Q877027
478670,她從海上來,Q10942851
478932,多元文化電視台,Q3352067
479187,舊學派嘻哈,Q868855
479041,弗朗切斯科·科西加,Q1230
479503,秦慧珠,Q8275964
480264,淘氣雙子星,Q2152892
479065,命運傳奇2,Q612844
479799,北極 (天文),Q10903149
481340,也許明天,Q62267814
480896,傑夫·霍納塞克,Q555355
483257,哈里森·福特,Q81328
486860,維吉尼亞州第二十二騎兵團,Q10468322
482847,甘菁菁,Q15942110
481598,跳灰,Q7209404
486867,維吉尼亞州第十騎兵團,Q4547184
482337,藥師丸博子,Q1054683
481534,关于耶和华见证人的论战,Q2361289
487192,地下室手记,Q695116
487488,鑑證實錄II,Q15896751
487633,张充和,Q8463086
487629,錦壆路,Q15939697
492868,潍汶河,Q29990430
491251,絢香×可苦可樂,Q11606741
489737,讓·迪厄多內,Q371957
491344,葉詠捷,Q8051232
491449,京津泰晤士报,Q10883201
490382,林園,Q272231
492871,大汶河,Q163339
490886,西門·馬里烏斯,Q76684
493954,中國 (佛教),Q10874404
495534,吕青,Q10918453
498503,力圖唱片,Q10900643
498186,种群瓶颈,Q815715
498440,王坦之,Q7967631
498320,披集府,Q237874
500175,李奧汀·普萊絲,Q233718
500195,哈索·冯·曼陀菲尔,Q57211
498864,内营力作用,Q10894773
500200,茱恩·安德森,Q269693
496944,马尔堡,Q3869
502372,捷運電扶梯掀頭皮事件,Q11077898
500487,人与自然,Q10883416
502454,马克·威廉姆斯,Q317265
502520,金鎖記,Q15911445
507734,微腫頭龍屬,Q131775
507568,世新大學,Q7496457
506687,禹刑,Q10448193
507714,李聚奎,Q8314147
502803,丧乱帖,Q10871612
508619,易心莹,Q11088294
508393,約翰·塞爾弗里奇,Q454480
506750,杏齒龍屬,Q133524
510397,毒癮龍屬,Q144253
510674,馬爾堡公國,Q7245111
511194,資本適足要求,Q2914988
510424,亨德森,Q49267
511945,盱烈,Q10435923
511791,不依赖空气推进,Q789826
512284,陳克勤,Q5524836
512342,錫布利縣 (明尼蘇達州),Q491184
511679,縣道192號,Q17032638
512274,游标卡尺,Q14946576
512038,上闭集合,Q2528262
512480,钉子户,Q373691
512678,烏梁素海,Q7374641
513655,格罗顿 (马萨诸塞州),Q3776991
512757,二聖路,Q10880336
514807,光放大器,Q1359305
515050,北京大學信息管理系,Q10902195
515223,真静乡,Q13999610
515397,生肖郵票,Q11164862
515510,灰化土,Q192813
515291,蓝麂羚,Q748880
515572,实体图,Q5380539
515703,儲秀宮,Q10889500
516435,可持續發展策略研究中心,Q10913782
516081,金裝四大才子,Q15903898
518176,拉马第高能太阳光谱成像探测器,Q54359
518193,野比伸助,Q986728
519131,伊尔松,Q271090
519228,英屬處女群島分區,Q2900993
520510,周政保影帶事件,Q10920601
517047,醫心方,Q649560
520859,昭遠墳場,Q11089013
521438,汀角,Q11132957
521779,小龜,Q11036042
522120,伊沃·安德里奇,Q47561
522212,華納兄弟唱片公司,Q843402
523774,李平,Q114149583
525990,國家知識產權局,Q985999
525936,玛丽娅·基谢廖娃,Q2351499
526133,维利·罗尼,Q536620
525690,皇帝：龙之崛起,Q510054
525235,劳特布伦嫩,Q64011
526032,盤龍目,Q319520
526376,布拉德利·麦吉,Q450769
526865,金夫人馳馬徑,Q15940373
527617,摩西·夏里特,Q208477
529094,叶莉,Q986169
529109,雍布拉康,Q1986928
528129,葛天民,Q45367017
528471,印度国民军,Q156062
529629,塔尔卡流浪者体育社会俱乐部,Q719439
529153,小爪水獺屬,Q1291566
528179,維高文化,Q4017042
530048,广东大兴矿难,Q10282680
529877,奈梅亨,Q47887
530915,鄭乃文,Q9186986
530919,段暄,Q9300545
532803,摩诃摩耶,Q10297285
532699,西单民主墙,Q522649
534184,六國酒店,Q10893181
534438,米舍利娜·卡尔米-雷伊,Q122377
533066,拉克,Q949243
535392,东方白鹳,Q998495
531654,維格利德,Q1130175
535423,2006年至2007年荷蘭足球甲級聯賽,Q1070937
532907,蜘蛛人2,Q190145
536705,赤化,Q110450436
536842,藏春閣,Q108151101
537132,海姆瑞恩,Q14088252
537485,詹姆斯·霍纳,Q106221
537771,王磊,Q4103230
538483,拉希德·苏尼亚耶夫,Q836911
539060,挑战者号航天飞机灾难,Q858145
537926,伐楼尼,Q4104034
538439,梁蘇記,Q6534588
538145,輝柏嘉,Q455476
538719,埃德蒙德·卡普拉尼,Q560612
540586,托比·马圭尔,Q165524
540756,杨梅科,Q843892
541685,何式凝,Q10886186
543525,C·P·斯诺,Q333575
543751,电梯风波,Q10426598
544968,關鍵格,Q1493902
544970,透骨草科,Q1061384
545073,都靈裹屍布,Q178331
545529,保罗教堂宪法,Q695379
544724,利物浦足球俱乐部历史,Q458689
546281,絕對武力：一觸即發,Q847820
547067,天天樂翻天,Q10939328
547343,角鮟鱇科,Q1552690
548086,山西航空,Q684526
548448,透写纸,Q1143474
548978,少年英雄方世玉,Q11036488
549397,吳善九,Q10918691
550735,藥燉土虱,Q17031556
550527,小兴安岭,Q404600
548252,隋棠,Q710895
550738,瓜菜代,Q10422789
550982,寡妇和不义的官的比喻,Q1269599
551101,羅鎮岳,Q15923213
551921,潘文渊,Q15921637
554317,卢普区,Q70626
553798,洛斯蘭恩,Q986655
553921,鲁米,Q43347
554762,偏執狂,Q1229994
553970,萨特弗里斯兰语,Q27154
554819,日本國鐵ED75型電力機車,Q11086319
555284,鸢尾蒜科,Q925613
555807,高分辨率天文中心,Q1023601
556298,介值定理,Q245098
556234,奥卢塞贡·奥巴桑乔,Q202006
556570,川崎重工業C151電力動車組,Q6135650
557637,剪接體,Q915868
559550,慕尼黑有轨电车,Q526596
556947,汤寿潜,Q11136021
559460,活俑,Q11147534
560166,查理·盧西安諾,Q208357
559432,牽招,Q855006
561010,普热梅希尔,Q208473
560324,臺灣汽車客運公司,Q15902406
560783,东方站,Q211014
562403,蔡珽,Q12269785
563821,峴港SHB足球俱樂部,Q632990
563549,垂花属,Q2344974
562330,國際橘,Q2529373
561583,中華民國空軍軍官學校,Q10876429
564347,狀語,Q380012
564621,林安泰古厝,Q6776837
562495,斯科特·尼德梅爾,Q449145
562662,钢琴教师,Q159690
565869,T-34教練機,Q2343923
564727,毛剑卿,Q2758210
565967,趙鑫洲,Q15938841
566336,胡菊人,Q9428597
566466,加丹加省,Q217242
566698,好望角照相星表,Q2937249
567176,狄布開步,Q1156570
568898,绝热膨胀,Q2001317
570044,捲舌音,Q267753
573289,水田山葵,Q287166
573324,利沃夫-桑多梅日攻勢,Q313748
573626,阿爾及利亞國家足球隊,Q181903
575389,第四世达赖喇嘛,Q25255
574718,蒸發散,Q828158
576528,夏雪宜,Q10932217
574292,旧东方,Q7083892
575876,愛拉與穴熊族,Q2328959
573657,伊贝维尔堂区 (路易斯安那州),Q504350
573874,和宜合,Q7250525
576679,项链,Q189299
577607,筒井康隆,Q719250
578457,澳門二星級酒店,Q15925050
579345,1978-79 NBA赛季,Q2067270
582422,保罗·卡勒,Q73093
578874,伊拉克武装革命抵抗组织,Q6067975
582142,沖繩電視台,Q843578
579044,M67手榴彈,Q1850450
582001,江山萬里情,Q11134339
581687,王紹安,Q9057196
584541,罗京,Q702569
585462,維真神學院,Q1807916
585771,分子生物學史,Q866982
587907,哈普托獸屬,Q631703
588867,雕齒甲龍,Q522942
588695,澳大利亚君主,Q669459
586330,黄碧仁,Q5925452
589015,太平洋板塊,Q205411
587828,古角龍科,Q3496310
589941,溜山,Q10396104
589287,國家首都轄區,Q1249481
589894,南砺市,Q646805
591431,橫龍,Q11122347
586379,元興寺,Q1203099
592243,俄羅斯空降軍,Q977436
592761,熱河翼龍,Q2924821
594917,能美郡,Q1130973
592055,馬修·梅瑟生,Q261276
593354,爆裂戰士戰藍寶,Q2444911
594021,粟島浦村,Q581708
595185,三宅支廳,Q1189992
594920,中能登町,Q1349436
595542,埃德温·麦克米伦,Q19009
595405,宋智愛,Q9128359
595786,因提夫二世,Q313869
595911,韮崎市,Q290326
596264,下田市,Q653402
597642,羅理基博士大馬路,Q15283387
596436,铁岭卫,Q16169360
598537,北果洲,Q10903121
598747,二次规划,Q290117
600695,颞骨,Q16313
598866,巴黎大皇宫,Q457318
600487,Wii發售日列表,Q988160
596026,磁湖,Q16936051
600951,络合滴定,Q18426314
597094,二宮城光,Q562887
601018,2008年夏季奧林匹克運動會開幕式,Q1077302
601261,1914年世界大賽,Q4559915
602642,吉姆·吉尔摩,Q705472
602471,查拳,Q2609735
602664,近藤周助,Q11638745
605176,銀色鑽石,Q987916
604802,何塞·菲格罗亚·阿尔科塔,Q442729
605212,雙聖樹,Q746728
606104,泰坦巨龍屬,Q131547
604236,福佳白啤酒,Q1134872
607255,华金·巴拉格尔,Q147989
610443,克里斯蒂安·冯·厄棱费尔,Q78603
608909,山地-多瑙县,Q8221
609206,東法蘭克王國,Q153080
610164,空軍航空技術學院,Q11597545
610358,五朵金花,Q10881891
607785,和菓子,Q1063096
610883,裡冷林道,Q16929327
611259,台灣舞蹈,Q10915674
611758,滨海新区,Q708605
611976,大鵬灣國家風景區,Q10938650
612443,07th Expansion,Q161223
613109,1931年臺灣,Q15938539
614223,你往何處去,Q335315
614210,何超雲,Q19854679
614249,新福利 (消歧義),Q11083920
615020,哥倫·史坦高夫斯基,Q4439468
614994,瓦螨,Q48564
613756,明月照尖東,Q8028096
615222,牛耕式轉行書寫法,Q194233
615299,風將,Q11665465
615500,三林環球,Q10866166
616330,巨板龍屬,Q132773
617466,尤利西斯·摩爾,Q1196089
617769,谢淑丽,Q7648392
617456,工尺谱,Q1040480
619571,鹿島市,Q684494
616096,有益生物,Q1936487
616125,群眾專政,Q17034060
618720,崇仁醫護管理專科學校,Q11052618
620144,成大吉,Q10296919
621478,保罗·海泽,Q76487
621384,小笠原長時,Q907127
622125,切斯特,Q170263
622160,核原料,Q11110887
621303,廖运周,Q8296648
622583,克勞德·史特萊夫,Q1798592
623354,東京六大學棒球聯盟,Q647274
623493,派克峰國際爬山賽,Q2092059
625439,格羅塞托省,Q16185
625835,韦拉-迈斯讷县,Q7896
627667,豐鎮戰鬥,Q17038409
627764,馀眛,Q6121470
628524,員辨郡,Q1131499
628766,元謀龍屬,Q139201
627601,謝爾登·阿德爾森,Q319137
629066,飛島村,Q1203952
629573,Vz. 59通用機槍,Q548744
629604,後免車站,Q900981
630244,丹尼斯·韋斯,Q326438
631075,索馬利貓,Q42715
631791,OGLE-TR-56 b,Q4045598
631900,A大調,Q277793
631832,强关联,Q7624687
632235,小谷村,Q1204497
632197,省水效率,Q7973495
632454,提帕萨省,Q235814
633410,秋山準,Q994823
632991,2007年10月,Q236732
634642,普罗科匹厄斯,Q186153
636202,林佑星,Q9217417
637774,苏博蒂察,Q170287
636425,庫爾斯沙嘴,Q5595
635259,毒素,Q184651
638169,辻谷耕史,Q305175
639794,杏花村,Q13681254
639697,弗兰肯塔尔,Q6905
642466,汪明欣,Q3925460
642260,烏茲別克斯坦國旗,Q483774
643839,奥尔良大学,Q13334
644157,一頁書,Q10864111
644544,法蘭西斯·杜德,Q5480744
644876,上北山村,Q1203167
648318,松岡昌宏,Q1057744
648340,下北郡,Q1205572
643736,韓毓霞,Q8260557
648762,大青龙汤,Q10938494
648811,胡安·拉蒙·希梅内斯,Q131318
648908,吉庇路,Q10917145
649427,罗莎琳·萨斯曼·耶洛,Q107402
649913,罗清泉,Q702575
650048,陳世斌,Q8928786
650514,住之江區,Q985711
649766,李輝香,Q98918
649846,四苯甲烷,Q420710
650547,朴容夏,Q483277
650604,馬部,Q294290
651414,清水混凝土,Q697394
652424,圓規 (消歧義),Q16033295
652699,戴尔·戴维斯,Q1327649
652883,GUNDAM激鬥年代記,Q3120823
654269,四國新幹線,Q10924621
655056,割腕,Q8193224
655685,阿爾瓦羅·科洛姆,Q250924
653602,雙四角錐柱,Q193591
656074,雙五角錐柱,Q196593
655815,喻长霖,Q10923903
653069,丁丁是個人才,Q10864126
654384,愛·人生·幸福·歌,Q3285350
656426,開成町,Q1202613
656760,可识别语言,Q4390247
656727,邦蒂群岛,Q41451
657105,雞腿,Q7196561
658906,全羅南道 (日本統治時代),Q10891751
658419,2004年度環球小姐比賽,Q276886
659022,政府宣傳片,Q7257915
658042,贡水,Q5581697
657439,硼烷,Q127611
657742,大衛·歐提茲,Q448005
659221,宜賓龍,Q9097085
659844,吳聰敏,Q9119989
661083,史提夫·麥昆,Q159347
660715,草原犬鼠,Q30359
661214,創世神話,Q215304
661295,克羅馬儂人,Q179234
664804,歐巴賓海蠍,Q16894648
662815,有岡大貴,Q26780
661406,沙田浸信會,Q7490648
663355,紐奴·米基爾·文迪斯·卡華里路,Q7069885
661984,埃拉伽巴路斯,Q1762
661493,板倉町,Q1203771
665940,新宇宙飛龍,Q2284406
665834,张国光,Q2884266
665286,血液學,Q103824
665148,加伯轉換,Q996397
665980,卡蜜拉·貝兒,Q387072
669235,佐用町,Q1184480
668704,帕扎爾吉克州,Q2012227
666158,佛洛威治,Q2363061
668314,俄罗斯联邦武装力量,Q193159
670786,香港一千元紙幣,Q8426210
670646,滾動調查,Q18654361
669464,葛西站,Q126762
670424,高奇峰,Q3083166
670625,李懷光,Q1567120
673104,罗杰·斯佩里,Q232305
673027,奉浦大桥,Q10942302
672925,費比西獎,Q1168327
673455,倉庫番,Q605445
671937,贾菌,Q10538467
672287,菲蓋拉-達福什,Q428459
674771,亞歷山太學派,Q622189
674253,黑霞鯊,Q2380356
675075,P区元素,Q214483
674273,金田一蓮十郎,Q8978628
672832,科南時代：希伯來人的冒險,Q392183
674246,孔清觉,Q10108286
675134,乙支大學,Q482658
675738,開前不圓唇元音,Q845073
676329,東大島站,Q908010
676992,天鵝座61,Q249302
676530,飛刀，又見飛刀,Q15925401
678251,SCM格式,Q10852380
679901,具惠善,Q237673
679661,辛標記,Q15913340
678012,八女市,Q850492
679052,築上郡,Q1072644
681251,娛樂百分百,Q4545953
681508,吉原市,Q997390
681518,下館市,Q7496952
681627,小初音未來的日常,Q10957869
681763,黎里镇,Q11178846
682238,水澤市,Q1133151
683586,紐約紅牛,Q204220
684483,極惡限戰,Q7425880
684893,P/2007 R5,Q1150984
685082,YAHOO!搜尋人氣大獎,Q10856145
687637,林如海,Q11105909
686859,創造韓國黨,Q490133
687856,名偵探柯南：水平線上的陰謀,Q1207384
688732,白羊座流星雨,Q387592
688644,浮生若夢,Q637835
689039,鮭川村,Q1347420
690724,資訊服務加值化,Q15940239
690721,臺中市市長,Q6797822
691994,李偉菘,Q9196154
692732,田邊伊衛郎,Q3120545
698476,藍星行動,Q1987713
697410,久春內村,Q112034320
699296,小数,Q1376876
699651,那山、那人、那狗,Q5970149
699861,呂紹嘉,Q4392256
700055,朝井秀樹,Q859749
700283,卡利斯佩尔,Q853175
700367,卵神星,Q152183
701247,侬宗亶,Q6854205
702122,三大运动,Q9380405
703509,蒲生站,Q5520436
702726,高树勋,Q1588568
703582,傍人,Q111463
703650,于仁泰,Q525109
704918,陸上自衛隊,Q889751
704947,唯登詩樹,Q1121064
704649,假聲男高音,Q223166
704380,2008年賀歲盃足球賽,Q4611453
705350,翁大立,Q15914208
705382,薔薇亞科,Q134655
706206,幪面超人KIVA,Q1150946
706242,開心少女組,Q15921910
707531,人間條件2—她和她生命中的男人們,Q10883643
707649,尼康FM2,Q1352089
707784,興勝創建,Q16924096
707831,阿德里亚,Q34615
708003,酩悅香檳,Q699529
708094,菊池川,Q6406392
709454,两弹一星功勋奖章,Q10871422
710487,嘉兴府,Q10923948
710492,多系群,Q217743
711624,拍频,Q829522
712631,尼沙瓦州,Q1061076
713544,結城愛良,Q901818
715686,肅嬪洪氏,Q6729471
714400,皿部,Q144173
716210,松崗科技,Q11104438
717950,元史本證,Q10889566
715210,克里斯蒂安·普吕多姆,Q725565
720687,金·貝辛格,Q131380
719307,香港港口發展局,Q16922915
721275,朱善,Q11093738
721349,前人,Q310846
723577,碧玉 (消歧義),Q16071206
725713,蒙特斯库多,Q111860
728226,AMC電影院,Q294721
727503,Discovery Asia,Q5281919
728645,十八甫,Q7254233
728737,鹿晏弘,Q5362728
729677,拉米亞,Q200073
731163,考波什堡,Q184998
732427,法蘭克·薛慶,Q61220
733497,波南帕克,Q605455
733548,贫嘴张大民的幸福生活 (电视剧),Q15916007
733701,羅訴韋德案,Q300950
734840,薩第斯,Q232615
735500,圖帕克·阿馬魯,Q296269
735585,王得臣,Q16077395
735532,德国童话之路,Q514260
735887,霍华德大学,Q1068752
735941,海勒姆·约翰逊,Q143644
736011,子不语,Q2892535
736574,老人院,Q22908
736432,優婆離,Q984630
736261,滾動的岩石，清晨降臨到你身邊,Q569788
735741,原蹄獸,Q1955124
736682,質量作用定律,Q899494
737711,張以誠,Q11068056
737733,豐田神社,Q97014178
738138,质子-K/DM组级运载火箭,Q15911780
738648,腓特烈·瑙曼基金會,Q338433
738629,远东及南太平洋残疾人运动会,Q150147
739268,安德鲁斯 (得克萨斯州),Q509541
739192,樹海,Q3272635
741767,華盛頓地鐵綠線,Q4715207
740962,圣经中的无花果树,Q5447974
741863,符美芸,Q4846396
743201,吖啶黃,Q225854
743933,台灣足球俱樂部列表,Q6620836
744555,烏茲別克蘇維埃社會主義共和國國徽,Q1048000
747965,通萨宗,Q728938
748380,预表,Q1480072
749050,西貢南邊圍旅遊巴翻側事故,Q7210886
751382,乌佩纳维克,Q303160
751626,社会风气,Q15894491
751637,2007年東南亞運動會棒球比賽,Q1022074
748852,傑森·貝,Q974125
753538,中尾明慶,Q5357275
754245,市政廳 (大倫敦),Q1093950
752301,安苏马内·马内,Q570433
755341,陸小鳳傳奇之綉花大盜,Q5125631
755403,中澳保護候鳥及其棲息環境的協定,Q5100203
755591,靜岡縣小笠山綜合運動公園體育場,Q482591
756128,面波,Q889796
755897,漩口镇,Q1005300
756449,蕭長懋,Q259628
756812,科特迪瓦国徽,Q320699
756991,伍斯特郡,Q23135
757409,丹尼·福特森,Q1164595
758609,推土機,Q131677
758868,数珠丸,Q11079435
759182,堡,Q1785071
760737,紀州藩,Q1069187
761316,量子態,Q230883
761947,雙鱗片狸藻,Q149572
762039,高橋南,Q60933
762548,德國啟蒙運動美學,Q11071574
763229,张茜,Q11067628
763297,原特提斯洋,Q2113702
763412,所罗门群岛国徽,Q461197
765250,橫須賀造船所,Q10364786
765756,呂,Q1929459
766275,恩菲爾德區,Q210531
764382,离散正弦变换,Q971039
764789,南斗星君,Q9523303
766538,英雄無淚,Q2382255
766543,星頭鬼筆屬,Q3495839
767740,唱名,Q159563
767299,柳普乔·格奥尔基耶夫斯基,Q956519
768201,卡爾·赫弗里希,Q67018
768617,編織繩,Q1774271
768838,返始,Q1138573
769644,胎生貝湖魚,Q6728686
769785,工团主义,Q49780
769205,973,Q1413559
769845,一氧化碳中毒,Q125367
770176,带尾棘雀鲷,Q1043453
769191,貝爾特羅嘉寶鳳梨,Q140782
770307,Delta位勢壘,Q10846942
770474,黃斡,Q10567181
770529,馬安省,Q606340
771638,斯托海峽郡,Q183315
772160,中国建筑集团,Q1073519
772564,白沙灣觀音廟,Q2024182
772573,岑朗天,Q8931153
771990,現生種,Q310891
773313,圣毛罗帕斯科利,Q99954
773552,我的暑假,Q4938836
773576,丁髷,Q137592
773438,中謝貝利州,Q678435
775106,威拉弗龍屬,Q134733
780972,霍韜晦,Q9372330
780697,阿齊濟耶,Q312307
785357,陳光標,Q6853286
788118,亚氯酸钠,Q411294
790731,中國東南地區數學奧林匹克,Q9384377
791511,陳叔陵,Q11658317
792163,乔·亚历山大,Q2566766
792766,萨亚诺戈尔斯克,Q193580
792404,沼銀漢魚科,Q1888483
793810,泰山石化,Q11144998
794149,樹元織江,Q507328
794739,國立大學,Q265662
794471,增上寺,Q249139
795280,鐵力士峰,Q15138
795145,吐突承璀,Q7857048
796161,基謝廖夫斯克,Q153663
796621,烏拉爾地區卡緬斯克,Q105444
795501,土瓦,Q1018167
796913,正三位,Q11123261
798660,蛇類列表,Q3643881
799073,丘多沃,Q198135
800987,銀河萬丈,Q1100537
799735,巴尔策斯,Q49663
801471,比尔贝克,Q729929
