query_id,item_qid,property_qid,adj_item_qid
4688034,Q1023574,P131,Q10274923
4688034,Q1023574,P150,Q470445
4688034,Q1023574,P150,Q76656431
4688034,Q1023574,P17,Q213
4688034,Q1023574,P19,Q169068
4688034,Q1023574,P19,Q95224328
4688034,Q1023574,P19,Q1373550
4688034,Q1023574,P19,Q95085892
4688034,Q1023574,P19,Q95391951
4688034,Q1023574,P20,Q111604679
4688034,Q1023574,P20,Q127257470
4688034,Q1023574,P20,Q2088591
4688034,Q1023574,P20,Q95177476
4688034,Q1023574,P276,Q77941978
4688034,Q1023574,P301,Q9602412
4688034,Q1023574,P31,Q20871353
4688034,Q1023574,P31,Q61089180
4688034,Q1023574,P551,Q105564919
4688034,Q1023574,P551,Q57976057
4688034,Q1023574,P910,Q9602412
4688034,Q1023574,P921,Q121966423
4688034,Q1023574,P921,Q122046126
4688034,Q1023574,P921,Q122088523
4688034,Q1023574,P921,Q122091055
4688034,Q1023574,P921,Q122117477
4688034,Q1023574,P937,Q111987128
4688034,Q1023574,P937,Q112409179
555807,Q1023601,P108,Q60189186
555807,Q1023601,P131,Q99
555807,Q1023601,P137,Q1509333
555807,Q1023601,P17,Q30
555807,Q1023601,P31,Q17004698
555807,Q1023601,P366,Q16000053
555807,Q1023601,P527,Q466863
555807,Q1023601,P706,Q3119066
5935133,Q1024910,P131,Q272747
5935133,Q1024910,P17,Q739
5935133,Q1024910,P20,Q5896252
5935133,Q1024910,P206,Q97
5935133,Q1024910,P31,Q185113
5935133,Q1024910,P31,Q191992
6084127,Q1025174,P131,Q191813
6084127,Q1025174,P1365,Q44846768
6084127,Q1025174,P1366,Q44846768
6084127,Q1025174,P17,Q191
6084127,Q1025174,P301,Q8225176
6084127,Q1025174,P31,Q26742250
6084127,Q1025174,P910,Q8225176
2872289,Q1025723,P1001,Q65367671
2872289,Q1025723,P1001,Q65501206
2872289,Q1025723,P1001,Q104952550
2872289,Q1025723,P1001,Q118829236
2872289,Q1025723,P131,Q700495
2872289,Q1025723,P131,Q120184688
2872289,Q1025723,P131,Q119319181
2872289,Q1025723,P131,Q1724424
2872289,Q1025723,P131,Q119906724
2872289,Q1025723,P1313,Q65367671
2872289,Q1025723,P150,Q1724424
2872289,Q1025723,P159,Q92930135
2872289,Q1025723,P159,Q94638612
2872289,Q1025723,P159,Q104952550
2872289,Q1025723,P159,Q118829236
2872289,Q1025723,P17,Q142
2872289,Q1025723,P31,Q484170
2872289,Q1025723,P47,Q761437
2872289,Q1025723,P47,Q851852
2872289,Q1025723,P47,Q1022267
2872289,Q1025723,P47,Q1024065
2872289,Q1025723,P47,Q1045479
2872289,Q1025723,P7867,Q123060939
2872289,Q1025723,P7938,Q1724324
2872289,Q1025723,P8138,Q108921165
2872289,Q1025723,P971,Q123060939
6351572,Q1025754,P131,Q3530611
6351572,Q1025754,P131,Q2413391
6351572,Q1025754,P17,Q1019
6351572,Q1025754,P31,Q3192808
6351572,Q1025754,P36,Q2413391
6351572,Q1025754,P421,Q6760
946656,Q10259821,P131,Q1867
946656,Q10259821,P17,Q865
946656,Q10259821,P31,Q11303
4313820,Q1026288,P131,Q1819426
4313820,Q1026288,P1376,Q1424412
4313820,Q1026288,P17,Q750
4313820,Q1026288,P1889,Q1819426
4313820,Q1026288,P19,Q734690
4313820,Q1026288,P31,Q486972
4313820,Q1026288,P36,Q1424412
4313820,Q1026288,P421,Q5762
3071931,Q1026885,P131,Q31296426
3071931,Q1026885,P131,Q765481
3071931,Q1026885,P1376,Q765481
3071931,Q1026885,P17,Q668
3071931,Q1026885,P19,Q5006506
3071931,Q1026885,P19,Q7499405
3071931,Q1026885,P30,Q48
3071931,Q1026885,P31,Q486972
3071931,Q1026885,P36,Q765481
3071931,Q1026885,P421,Q6828
3071931,Q1026885,P551,Q7499405
5183605,Q1027914,P126,Q3763883
5183605,Q1027914,P131,Q1279
5183605,Q1027914,P131,Q1282
5183605,Q1027914,P131,Q1284
5183605,Q1027914,P1435,Q2463705
5183605,Q1027914,P17,Q38
5183605,Q1027914,P1889,Q96197537
5183605,Q1027914,P276,Q108378255
5183605,Q1027914,P301,Q29076416
5183605,Q1027914,P3018,Q2518166
5183605,Q1027914,P3018,Q3662108
5183605,Q1027914,P3018,Q1026461
5183605,Q1027914,P3018,Q50168
5183605,Q1027914,P3018,Q1799482
5183605,Q1027914,P31,Q46169
5183605,Q1027914,P361,Q3936759
5183605,Q1027914,P361,Q1285
5183605,Q1027914,P527,Q3936759
5183605,Q1027914,P610,Q636540
5183605,Q1027914,P7153,Q3476
5183605,Q1027914,P7153,Q216869
5183605,Q1027914,P814,Q14545628
5183605,Q1027914,P910,Q29076416
6834073,Q10288037,P136,Q61507686
6834073,Q10288037,P1552,Q2762504
6834073,Q10288037,P166,Q1204702
6834073,Q10288037,P178,Q1420772
6834073,Q10288037,P306,Q48493
6834073,Q10288037,P31,Q7889
6834073,Q10288037,P400,Q94
6834073,Q10288037,P400,Q1406
6834073,Q10288037,P400,Q48493
6834073,Q10288037,P404,Q208850
6834073,Q10288037,P407,Q150
6834073,Q10288037,P407,Q18130932
6834073,Q10288037,P407,Q5287
6834073,Q10288037,P407,Q809
6834073,Q10288037,P407,Q1860
6834073,Q10288037,P437,Q269415
6834073,Q10288037,P437,Q54820071
6834073,Q10288037,P479,Q165970
6834073,Q10288037,P495,Q183
6834073,Q10288037,P527,Q102161994
6834073,Q10288037,P6216,Q50423863
6834073,Q10288037,P750,Q79576
6834073,Q10288037,P750,Q337535
6834073,Q10288037,P750,Q368215
6834073,Q10288037,P750,Q42328566
6834073,Q10288037,P9897,Q106410960
6133562,Q1029133,P1001,Q98956418
6133562,Q1029133,P131,Q191071
6133562,Q1029133,P131,Q665445
6133562,Q1029133,P131,Q12058907
6133562,Q1029133,P131,Q3889960
6133562,Q1029133,P131,Q641890
6133562,Q1029133,P1313,Q98956418
6133562,Q1029133,P1376,Q12094572
6133562,Q1029133,P1383,Q641890
6133562,Q1029133,P1383,Q665445
6133562,Q1029133,P1383,Q3889960
6133562,Q1029133,P1383,Q12094572
6133562,Q1029133,P150,Q191071
6133562,Q1029133,P17,Q218
6133562,Q1029133,P19,Q966738
6133562,Q1029133,P19,Q12057821
6133562,Q1029133,P31,Q659103
6133562,Q1029133,P36,Q12094572
6133562,Q1029133,P421,Q6723
6133562,Q1029133,P421,Q6760
6133562,Q1029133,P6,Q104445186
1021837,Q1029798,P105,Q7432
1021837,Q1029798,P141,Q211005
1021837,Q1029798,P171,Q40527868
1021837,Q1029798,P171,Q1082724
1021837,Q1029798,P171,Q27621273
1021837,Q1029798,P171,Q27621270
1021837,Q1029798,P171,Q40527751
1021837,Q1029798,P183,Q6875597
1021837,Q1029798,P183,Q105741437
1021837,Q1029798,P183,Q105741579
1021837,Q1029798,P183,Q16895017
1021837,Q1029798,P183,Q2605019
1021837,Q1029798,P31,Q16521
1021837,Q1029798,P9714,Q1195285
6506893,Q1029918,P131,Q108143
6506893,Q1029918,P17,Q30
6506893,Q1029918,P31,Q498162
6506893,Q1029918,P421,Q2204
6506893,Q1029918,P421,Q2212
6506893,Q1029918,P421,Q847142
311496,Q10314168,P131,Q157669
311496,Q10314168,P17,Q148
311496,Q10314168,P31,Q11315
3026933,Q10318,P131,Q52987585
3026933,Q10318,P131,Q52787297
3026933,Q10318,P131,Q18288162
3026933,Q10318,P131,Q113319796
3026933,Q10318,P131,Q114057049
3026933,Q10318,P1376,Q30031200
3026933,Q10318,P1464,Q9227714
3026933,Q10318,P1465,Q9220188
3026933,Q10318,P150,Q16287
3026933,Q10318,P159,Q122750425
3026933,Q10318,P17,Q38
3026933,Q10318,P1792,Q9238026
3026933,Q10318,P19,Q113950146
3026933,Q10318,P19,Q3694327
3026933,Q10318,P19,Q3702657
3026933,Q10318,P19,Q94578592
3026933,Q10318,P19,Q94440431
3026933,Q10318,P190,Q53888
3026933,Q10318,P20,Q55225577
3026933,Q10318,P20,Q17364653
3026933,Q10318,P20,Q55228671
3026933,Q10318,P20,Q3880937
3026933,Q10318,P20,Q19402606
3026933,Q10318,P301,Q19593591
3026933,Q10318,P31,Q747074
3026933,Q10318,P36,Q30031200
3026933,Q10318,P417,Q133704
3026933,Q10318,P421,Q6655
3026933,Q10318,P421,Q6723
3026933,Q10318,P47,Q9004
3026933,Q10318,P47,Q9442
3026933,Q10318,P47,Q10242
3026933,Q10318,P47,Q10356
3026933,Q10318,P551,Q3848036
3026933,Q10318,P740,Q16558932
3026933,Q10318,P910,Q19593591
3026933,Q10318,P9235,Q106435262
3026933,Q10318,P971,Q108734720
3026933,Q10318,P971,Q9220188
3026933,Q10318,P971,Q9227714
3026933,Q10318,P971,Q9238026
1065420,Q10322890,P21,Q6581097
1065420,Q10322890,P22,Q10323830
1065420,Q10322890,P31,Q5
1065420,Q10322890,P40,Q10323830
1065420,Q10322890,P734,Q710706
172243,Q1033015,P144,Q215894
172243,Q1033015,P1441,Q63882139
172243,Q1033015,P1441,Q63882140
172243,Q1033015,P1441,Q63882135
172243,Q1033015,P1441,Q63882132
172243,Q1033015,P1441,Q63882137
172243,Q1033015,P166,Q28470
172243,Q1033015,P31,Q58483083
172243,Q1033015,P361,Q54971823
172243,Q1033015,P361,Q54971819
172243,Q1033015,P361,Q54971793
172243,Q1033015,P361,Q54971836
172243,Q1033015,P361,Q54971812
172243,Q1033015,P407,Q1860
172243,Q1033015,P4969,Q215894
172243,Q1033015,P674,Q63882139
172243,Q1033015,P674,Q63882140
172243,Q1033015,P674,Q63882135
172243,Q1033015,P674,Q63882132
172243,Q1033015,P674,Q63882137
172243,Q1033015,P676,Q152505
172243,Q1033015,P676,Q153579
172243,Q1033015,P676,Q466539
172243,Q1033015,P676,Q1333582
172243,Q1033015,P7937,Q1344
172243,Q1033015,P7937,Q2743
172243,Q1033015,P7937,Q170384
172243,Q1033015,P800,Q152505
172243,Q1033015,P86,Q152505
172243,Q1033015,P87,Q233701
297729,Q103343,P102,Q29552
297729,Q103343,P103,Q7976
297729,Q103343,P106,Q33999
297729,Q103343,P106,Q177220
297729,Q103343,P106,Q2405480
297729,Q103343,P106,Q4610556
297729,Q103343,P1283,Q84600049
297729,Q103343,P1340,Q17122854
297729,Q103343,P1343,Q67311526
297729,Q103343,P1346,Q106301
297729,Q103343,P1346,Q787123
297729,Q103343,P1346,Q822907
297729,Q103343,P1346,Q922273
297729,Q103343,P136,Q130232
297729,Q103343,P140,Q3493578
297729,Q103343,P1411,Q1413741
297729,Q103343,P1411,Q822907
297729,Q103343,P1411,Q922273
297729,Q103343,P1411,Q2294705
297729,Q103343,P1411,Q518675
297729,Q103343,P1412,Q7976
297729,Q103343,P161,Q31202708
297729,Q103343,P161,Q206388
297729,Q103343,P161,Q1166244
297729,Q103343,P161,Q2624856
297729,Q103343,P161,Q2072871
297729,Q103343,P166,Q106301
297729,Q103343,P166,Q787123
297729,Q103343,P166,Q822907
297729,Q103343,P166,Q922273
297729,Q103343,P172,Q34069
297729,Q103343,P172,Q1075293
297729,Q103343,P172,Q1193808
297729,Q103343,P175,Q50526244
297729,Q103343,P175,Q51846785
297729,Q103343,P175,Q55405344
297729,Q103343,P175,Q99900378
297729,Q103343,P1884,Q1922956
297729,Q103343,P1889,Q88061579
297729,Q103343,P19,Q4699596
297729,Q103343,P21,Q6581072
297729,Q103343,P22,Q51273039
297729,Q103343,P25,Q85159579
297729,Q103343,P25,Q85159841
297729,Q103343,P26,Q242707
297729,Q103343,P27,Q30
297729,Q103343,P301,Q55243311
297729,Q103343,P31,Q5
297729,Q103343,P40,Q51273039
297729,Q103343,P40,Q85159579
297729,Q103343,P40,Q85159841
297729,Q103343,P451,Q553813
297729,Q103343,P551,Q60
297729,Q103343,P6886,Q7976
297729,Q103343,P69,Q41506
297729,Q103343,P69,Q49112
297729,Q103343,P69,Q7400951
297729,Q103343,P725,Q23010088
297729,Q103343,P725,Q63405798
297729,Q103343,P725,Q685785
297729,Q103343,P725,Q15270895
297729,Q103343,P734,Q13553773
297729,Q103343,P735,Q3841018
297729,Q103343,P735,Q4677161
297729,Q103343,P737,Q47663402
297729,Q103343,P800,Q164103
297729,Q103343,P800,Q278053
297729,Q103343,P800,Q487181
297729,Q103343,P800,Q508841
297729,Q103343,P910,Q55243311
297729,Q103343,P921,Q84600049
297729,Q103343,P937,Q30
297729,Q103343,P941,Q951483
257992,Q103437,P106,Q36180
257992,Q103437,P106,Q193391
257992,Q103437,P106,Q250867
257992,Q103437,P119,Q84090
257992,Q103437,P1343,Q602358
257992,Q103437,P1343,Q3181656
257992,Q103437,P1343,Q19180675
257992,Q103437,P1343,Q19219752
257992,Q103437,P140,Q9592
257992,Q103437,P1412,Q397
257992,Q103437,P1598,Q75319942
257992,Q103437,P1598,Q6002762
257992,Q103437,P1598,Q7184629
257992,Q103437,P1598,Q1227365
257992,Q103437,P19,Q220
257992,Q103437,P20,Q220
257992,Q103437,P21,Q6581097
257992,Q103437,P22,Q100437898
257992,Q103437,P27,Q170174
257992,Q103437,P301,Q28478854
257992,Q103437,P31,Q5
257992,Q103437,P39,Q19546
257992,Q103437,P40,Q100437898
257992,Q103437,P50,Q124301916
257992,Q103437,P527,Q855303
257992,Q103437,P674,Q31183469
257992,Q103437,P735,Q15737580
257992,Q103437,P735,Q17770571
257992,Q103437,P735,Q68359440
257992,Q103437,P7763,Q71887839
257992,Q103437,P910,Q28478854
257992,Q103437,P921,Q114391204
257992,Q103437,P921,Q24511629
257992,Q103437,P921,Q24742516
257992,Q103437,P937,Q220
257992,Q103437,P937,Q170174
257992,Q103437,P991,Q4575781
257992,Q103437,P991,Q4576434
318571,Q1035574,P31,Q192078
318571,Q1035574,P59,Q8839
318571,Q1035574,P61,Q924099
318571,Q1035574,P6259,Q1264450
3159162,Q1037068,P1532,Q125133548
3159162,Q1037068,P17,Q928
3159162,Q1037068,P301,Q20948231
3159162,Q1037068,P31,Q1194951
3159162,Q1037068,P466,Q7339076
3159162,Q1037068,P54,Q55386650
3159162,Q1037068,P641,Q5369
3159162,Q1037068,P910,Q20948231
323337,Q1037522,P31,Q195577
323337,Q1037522,P361,Q67625375
323337,Q1037522,P361,Q67793373
323337,Q1037522,P527,Q67625375
323337,Q1037522,P527,Q67793373
323337,Q1037522,P59,Q10565
323337,Q1037522,P61,Q155013
323337,Q1037522,P6259,Q1264450
1020147,Q1037555,P21,Q6581097
1020147,Q1037555,P31,Q5
1020147,Q1037555,P39,Q181888
1020147,Q1037555,P734,Q37484646
1020147,Q1037555,P735,Q45459
665286,Q103824,P101,Q112526114
665286,Q103824,P101,Q96738808
665286,Q103824,P101,Q88254560
665286,Q103824,P101,Q74579099
665286,Q103824,P101,Q106984296
665286,Q103824,P1056,Q21970569
665286,Q103824,P106,Q127428484
665286,Q103824,P1269,Q1781221
665286,Q103824,P1343,Q20078554
665286,Q103824,P1343,Q124737604
665286,Q103824,P1423,Q6291169
665286,Q103824,P1424,Q6291169
665286,Q103824,P1995,Q1423538
665286,Q103824,P1995,Q288714
665286,Q103824,P1995,Q1642170
665286,Q103824,P1995,Q751631
665286,Q103824,P1995,Q1346016
665286,Q103824,P2579,Q7873
665286,Q103824,P2579,Q4641571
665286,Q103824,P2650,Q63573993
665286,Q103824,P2650,Q9373502
665286,Q103824,P2650,Q21006555
665286,Q103824,P2650,Q11724708
665286,Q103824,P2650,Q9354939
665286,Q103824,P279,Q11180
665286,Q103824,P279,Q113884137
665286,Q103824,P279,Q112801436
665286,Q103824,P279,Q7307573
665286,Q103824,P279,Q30097393
665286,Q103824,P2860,Q67917616
665286,Q103824,P301,Q6585528
665286,Q103824,P3095,Q3144914
665286,Q103824,P31,Q930752
665286,Q103824,P361,Q11180
665286,Q103824,P361,Q113129005
665286,Q103824,P361,Q1604768
665286,Q103824,P361,Q4334933
665286,Q103824,P425,Q3144914
665286,Q103824,P5008,Q6173448
665286,Q103824,P527,Q113129005
665286,Q103824,P527,Q124414903
665286,Q103824,P910,Q6585528
665286,Q103824,P921,Q117442355
665286,Q103824,P921,Q61831324
665286,Q103824,P921,Q59713546
665286,Q103824,P921,Q60624076
665286,Q103824,P921,Q60976557
665286,Q103824,P923,Q331283
3616476,Q10383047,P106,Q212980
3616476,Q10383047,P108,Q7842
3616476,Q10383047,P108,Q1797624
3616476,Q10383047,P19,Q622594
3616476,Q10383047,P21,Q6581097
3616476,Q10383047,P27,Q17
3616476,Q10383047,P27,Q188712
3616476,Q10383047,P31,Q5
3616476,Q10383047,P69,Q7842
3616476,Q10383047,P69,Q11524659
3616476,Q10383047,P734,Q115756219
3616476,Q10383047,P735,Q115756222
1274262,Q10384128,P136,Q130232
1274262,Q10384128,P170,Q10274194
1274262,Q10384128,P195,Q188740
1274262,Q10384128,P31,Q11424
1274262,Q10384128,P364,Q5146
1274262,Q10384128,P462,Q22006653
1274262,Q10384128,P495,Q155
1274262,Q10384128,P57,Q10274194
1027684,Q1039404,P105,Q7432
1027684,Q1039404,P141,Q211005
1027684,Q1039404,P171,Q1288882
1027684,Q1039404,P31,Q16521
1027684,Q1039404,P921,Q51026623
1027684,Q1039404,P921,Q85910940
1027684,Q1039404,P921,Q115461331
128996,Q103955,P102,Q316533
128996,Q103955,P102,Q328195
128996,Q103955,P102,Q339110
128996,Q103955,P102,Q694299
128996,Q103955,P1037,Q449732
128996,Q103955,P1037,Q449786
128996,Q103955,P106,Q82955
128996,Q103955,P106,Q193391
128996,Q103955,P119,Q1431195
128996,Q103955,P1343,Q17378135
128996,Q103955,P1343,Q67311526
128996,Q103955,P1346,Q35637
128996,Q103955,P138,Q449732
128996,Q103955,P138,Q117884954
128996,Q103955,P138,Q449786
128996,Q103955,P138,Q104622900
128996,Q103955,P138,Q125993147
128996,Q103955,P1411,Q35637
128996,Q103955,P1412,Q188
128996,Q103955,P166,Q35637
128996,Q103955,P180,Q1766046
128996,Q103955,P184,Q77643
128996,Q103955,P185,Q77643
128996,Q103955,P1891,Q695215
128996,Q103955,P19,Q64
128996,Q103955,P20,Q64
128996,Q103955,P21,Q6581097
128996,Q103955,P22,Q215345
128996,Q103955,P26,Q434469
128996,Q103955,P27,Q183
128996,Q103955,P301,Q8970630
128996,Q103955,P31,Q5
128996,Q103955,P39,Q17850767
128996,Q103955,P39,Q17854096
128996,Q103955,P40,Q215345
128996,Q103955,P463,Q892733
128996,Q103955,P463,Q15433012
128996,Q103955,P488,Q316533
128996,Q103955,P488,Q694299
128996,Q103955,P488,Q3315440
128996,Q103955,P50,Q107296654
128996,Q103955,P5008,Q100137722
128996,Q103955,P509,Q12202
128996,Q103955,P512,Q849697
128996,Q103955,P527,Q449732
128996,Q103955,P527,Q449786
128996,Q103955,P551,Q64
128996,Q103955,P6,Q41304
128996,Q103955,P6,Q449732
128996,Q103955,P6,Q449786
128996,Q103955,P674,Q1538941
128996,Q103955,P6886,Q188
128996,Q103955,P69,Q152087
128996,Q103955,P69,Q154804
128996,Q103955,P69,Q20266330
128996,Q103955,P69,Q58025428
128996,Q103955,P710,Q124100927
128996,Q103955,P734,Q56540938
128996,Q103955,P735,Q746076
128996,Q103955,P823,Q124100927
128996,Q103955,P910,Q8970630
128996,Q103955,P937,Q64
128996,Q103955,P937,Q1731
617456,Q1040480,P31,Q187947
617456,Q1040480,P31,Q1140046
617456,Q1040480,P407,Q7850
617456,Q1040480,P495,Q29520
3028899,Q104057,P131,Q16144
3028899,Q104057,P131,Q121535450
3028899,Q104057,P131,Q121535452
3028899,Q104057,P131,Q55375890
3028899,Q104057,P131,Q52977578
3028899,Q104057,P1376,Q30024966
3028899,Q104057,P150,Q16144
3028899,Q104057,P17,Q38
3028899,Q104057,P19,Q109768439
3028899,Q104057,P19,Q110628945
3028899,Q104057,P19,Q3608327
3028899,Q104057,P190,Q286304
3028899,Q104057,P190,Q495994
3028899,Q104057,P301,Q60861556
3028899,Q104057,P31,Q747074
3028899,Q104057,P36,Q30024966
3028899,Q104057,P421,Q6655
3028899,Q104057,P421,Q6723
3028899,Q104057,P47,Q111369
3028899,Q104057,P47,Q104933
3028899,Q104057,P47,Q103538
3028899,Q104057,P47,Q111389
3028899,Q104057,P47,Q103603
3028899,Q104057,P910,Q60861556
3028899,Q104057,P9235,Q106435261
325119,Q1040921,P301,Q21478041
325119,Q1040921,P31,Q184348
325119,Q1040921,P361,Q67622850
325119,Q1040921,P361,Q67624588
325119,Q1040921,P361,Q67792996
325119,Q1040921,P59,Q8839
325119,Q1040921,P61,Q57378
325119,Q1040921,P6259,Q1264450
325119,Q1040921,P910,Q21478041
104425,Q104093542,P17,Q8733
104425,Q104093542,P279,Q207293
104425,Q104093542,P279,Q675316
104425,Q104093542,P31,Q355567
104425,Q104093542,P361,Q7991064
104425,Q104093542,P527,Q10891219
1028177,Q1041148,P105,Q7432
1028177,Q1041148,P141,Q211005
1028177,Q1041148,P171,Q603095
1028177,Q1041148,P31,Q16521
1028177,Q1041148,P921,Q120063948
1028177,Q1041148,P9714,Q5413
1028295,Q1041721,P105,Q7432
1028295,Q1041721,P171,Q3317078
1028295,Q1041721,P31,Q16521
326537,Q1042286,P31,Q192078
326537,Q1042286,P59,Q10433
326537,Q1042286,P61,Q520937
326537,Q1042286,P6259,Q1264450
3070023,Q1042361,P131,Q125960329
3070023,Q1042361,P131,Q1354010
3070023,Q1042361,P131,Q18060014
3070023,Q1042361,P131,Q11811454
3070023,Q1042361,P131,Q44557
3070023,Q1042361,P159,Q18389589
3070023,Q1042361,P17,Q233
3070023,Q1042361,P276,Q27867225
3070023,Q1042361,P276,Q112968589
3070023,Q1042361,P276,Q13481903
3070023,Q1042361,P276,Q73800983
3070023,Q1042361,P276,Q27867006
3070023,Q1042361,P301,Q68949049
3070023,Q1042361,P31,Q3957
3070023,Q1042361,P910,Q68949049
330947,Q1043330,P31,Q16945799
330947,Q1043330,P59,Q10433
770176,Q1043453,P105,Q7432
770176,Q1043453,P141,Q211005
770176,Q1043453,P171,Q1991970
770176,Q1043453,P31,Q16521
4806361,Q104382,P106,Q3665646
4806361,Q104382,P1344,Q618148
4806361,Q104382,P1344,Q2360003
4806361,Q104382,P1344,Q14907716
4806361,Q104382,P1412,Q188
4806361,Q104382,P19,Q3936
4806361,Q104382,P21,Q6581097
4806361,Q104382,P27,Q183
4806361,Q104382,P31,Q5
4806361,Q104382,P413,Q212413
4806361,Q104382,P54,Q164592
4806361,Q104382,P54,Q1364491
4806361,Q104382,P641,Q5372
4806361,Q104382,P734,Q125558827
4806361,Q104382,P735,Q18823058
3410870,Q1043824,P101,Q1004
3410870,Q1043824,P106,Q715301
3410870,Q1043824,P106,Q1607826
3410870,Q1043824,P106,Q15296811
3410870,Q1043824,P108,Q1279835
3410870,Q1043824,P110,Q72015
3410870,Q1043824,P1343,Q58488719
3410870,Q1043824,P1412,Q1860
3410870,Q1043824,P161,Q12144366
3410870,Q1043824,P166,Q2687578
3410870,Q1043824,P166,Q36460247
3410870,Q1043824,P166,Q108677027
3410870,Q1043824,P166,Q108838043
3410870,Q1043824,P166,Q108838047
3410870,Q1043824,P170,Q658432
3410870,Q1043824,P170,Q16988132
3410870,Q1043824,P170,Q117178837
3410870,Q1043824,P170,Q2426123
3410870,Q1043824,P170,Q3788364
3410870,Q1043824,P19,Q18419
3410870,Q1043824,P20,Q11299
3410870,Q1043824,P21,Q6581097
3410870,Q1043824,P27,Q30
3410870,Q1043824,P31,Q5
3410870,Q1043824,P3342,Q64517963
3410870,Q1043824,P3373,Q52587361
3410870,Q1043824,P6886,Q1860
3410870,Q1043824,P69,Q705737
3410870,Q1043824,P69,Q12060065
3410870,Q1043824,P734,Q22955571
3410870,Q1043824,P735,Q448671
3410870,Q1043824,P737,Q1376982
3410870,Q1043824,P7763,Q73555012
3410870,Q1043824,P921,Q123616872
3410870,Q1043824,P971,Q8356204
335092,Q1044012,P31,Q318
335092,Q1044012,P31,Q11387
335092,Q1044012,P59,Q10416
335092,Q1044012,P61,Q14278
335092,Q1044012,P6259,Q1264450
1452341,Q1044136,P1001,Q863
1452341,Q1044136,P1308,Q57366
1452341,Q1044136,P17,Q863
1452341,Q1044136,P1906,Q863
1452341,Q1044136,P2354,Q4436583
1452341,Q1044136,P263,Q30892864
1452341,Q1044136,P279,Q30461
1452341,Q1044136,P279,Q48352
1452341,Q1044136,P301,Q9084703
1452341,Q1044136,P31,Q4164871
1452341,Q1044136,P39,Q18233214
1452341,Q1044136,P39,Q1366710
1452341,Q1044136,P39,Q2828958
1452341,Q1044136,P39,Q58978819
1452341,Q1044136,P39,Q558515
1452341,Q1044136,P467,Q25592238
1452341,Q1044136,P541,Q84026865
1452341,Q1044136,P541,Q7676845
1452341,Q1044136,P541,Q7676843
1452341,Q1044136,P541,Q106753331
1452341,Q1044136,P541,Q7676844
1452341,Q1044136,P748,Q2734978
1452341,Q1044136,P748,Q25039520
1452341,Q1044136,P910,Q9084703
3544388,Q1044596,P155,Q1043904
3544388,Q1044596,P155,Q154786
3544388,Q1044596,P156,Q154786
3544388,Q1044596,P156,Q1043904
3544388,Q1044596,P196,Q2179
3544388,Q1044596,P31,Q3863
3544388,Q1044596,P397,Q525
3544388,Q1044596,P398,Q525
3544388,Q1044596,P61,Q242809
3544388,Q1044596,P6259,Q69306921
3544388,Q1044596,P65,Q936126
3544388,Q1044596,P793,Q25488743
1032528,Q1045082,P105,Q7432
1032528,Q1045082,P141,Q3245245
1032528,Q1045082,P171,Q290084
1032528,Q1045082,P31,Q16521
5401982,Q1045260,P1889,Q77983315
5401982,Q1045260,P279,Q180817
5401982,Q1045260,P279,Q77983315
5401982,Q1045260,P301,Q86793492
5401982,Q1045260,P31,Q601763
5401982,Q1045260,P361,Q6863335
5401982,Q1045260,P361,Q9630815
5401982,Q1045260,P361,Q10373415
5401982,Q1045260,P361,Q16496347
5401982,Q1045260,P361,Q16926310
5401982,Q1045260,P910,Q86793492
1051464,Q1045971,P112,Q11519441
1051464,Q1045971,P131,Q1203862
1051464,Q1045971,P140,Q855964
1051464,Q1045971,P1435,Q30834580
1051464,Q1045971,P17,Q17
1051464,Q1045971,P276,Q11374178
1051464,Q1045971,P3032,Q709822
1051464,Q1045971,P31,Q5393308
1051464,Q1045971,P361,Q707668
1051464,Q1045971,P527,Q707668
